student,test,rating
6690,emotion,2
6691,response_behaviour,5
6691,reading,2
6691,working_memory,1
6691,processing_speed,1
6691,long_term_memory,1
6691,reasoning,1
6691,emotion,2
6692,response_behaviour,3
6692,reading,3
6692,working_memory,5
6692,processing_speed,4
6692,long_term_memory,5
6692,reasoning,4
6692,emotion,1
6693,response_behaviour,4
6693,reading,2
6693,working_memory,5
6693,processing_speed,4
6693,math_fluency,4
6693,long_term_memory,4
6693,emotion,3
6694,response_behaviour,3
6694,reading,2
6694,working_memory,5
6694,processing_speed,3
6694,math_fluency,5
6694,long_term_memory,5
6694,emotion,5
6695,response_behaviour,4
6695,reading,4
6695,working_memory,5
6695,math_fluency,5
6695,long_term_memory,1
6695,reasoning,4
6695,emotion,4
6696,response_behaviour,4
6696,reading,2
6696,processing_speed,4
6696,math_fluency,3
6696,long_term_memory,5
6696,reasoning,4
6696,emotion,5
6697,reading,1
6697,working_memory,5
6697,processing_speed,1
6697,math_fluency,1
6697,long_term_memory,5
6697,reasoning,2
6697,emotion,2
6698,response_behaviour,4
6698,working_memory,5
6698,processing_speed,4
6698,math_fluency,4
6698,long_term_memory,5
6698,reasoning,3
6698,emotion,5
6699,response_behaviour,5
6699,reading,1
6699,working_memory,5
6699,processing_speed,1
6699,math_fluency,1
6699,long_term_memory,3
6699,emotion,3
6700,response_behaviour,4
6700,reading,1
6700,working_memory,5
6700,processing_speed,1
6700,math_fluency,2
6700,long_term_memory,5
6700,emotion,3
6701,response_behaviour,4
6701,reading,1
6701,working_memory,5
6701,processing_speed,3
6701,math_fluency,3
6701,long_term_memory,5
6701,reasoning,1
6701,calculus,1
6702,response_behaviour,4
6702,reading,3
6702,working_memory,5
6702,math_fluency,4
6702,long_term_memory,5
6702,reasoning,3
6702,calculus,3
6702,emotion,3
6703,reading,5
6703,working_memory,5
6703,processing_speed,5
6703,math_fluency,4
6703,long_term_memory,5
6703,reasoning,4
6703,calculus,3
6703,emotion,5
6704,response_behaviour,4
6704,reading,3
6704,working_memory,5
6704,processing_speed,1
6704,math_fluency,3
6704,long_term_memory,1
6704,reasoning,5
6704,emotion,2
6705,response_behaviour,3
6705,working_memory,5
6705,processing_speed,2
6705,math_fluency,4
6705,long_term_memory,1
6705,reasoning,2
6705,calculus,2
6705,emotion,5
6706,response_behaviour,4
6706,reading,5
6706,processing_speed,2
6706,math_fluency,1
6706,long_term_memory,3
6706,reasoning,1
6706,calculus,1
6706,emotion,4
6709,response_behaviour,3
6709,reading,5
6709,working_memory,5
6709,processing_speed,3
6709,math_fluency,5
6709,reasoning,2
6709,calculus,5
6709,emotion,5
6710,reading,2
6710,working_memory,5
6710,processing_speed,3
6710,math_fluency,2
6710,long_term_memory,5
6710,reasoning,4
6710,calculus,2
6710,emotion,2
6711,response_behaviour,4
6711,reading,5
6711,working_memory,5
6711,processing_speed,4
6711,math_fluency,1
6711,long_term_memory,5
6711,calculus,1
6711,emotion,5
6712,response_behaviour,3
6712,reading,1
6712,processing_speed,2
6712,math_fluency,2
6712,long_term_memory,5
6712,reasoning,3
6712,calculus,2
6712,emotion,4
6713,response_behaviour,3
6713,reading,5
6713,working_memory,5
6713,math_fluency,2
6713,long_term_memory,5
6713,reasoning,4
6713,calculus,5
6713,emotion,5
6714,response_behaviour,2
6714,reading,5
6714,working_memory,5
6714,processing_speed,4
6714,math_fluency,5
6714,long_term_memory,3
6714,reasoning,4
6714,calculus,5
6715,response_behaviour,4
6715,reading,2
6715,working_memory,5
6715,processing_speed,5
6715,math_fluency,2
6715,long_term_memory,3
6715,reasoning,1
6715,emotion,4
6716,response_behaviour,3
6716,reading,4
6716,working_memory,5
6716,processing_speed,1
6716,long_term_memory,5
6716,reasoning,5
6716,calculus,3
6716,emotion,5
6717,response_behaviour,3
6717,reading,3
6717,working_memory,5
6717,processing_speed,3
6717,math_fluency,3
6717,long_term_memory,5
6717,reasoning,2
6717,calculus,4
6718,response_behaviour,4
6718,reading,3
6718,working_memory,5
6718,processing_speed,1
6718,math_fluency,3
6718,long_term_memory,3
6718,calculus,1
6718,emotion,4
6719,response_behaviour,3
6719,reading,3
6719,working_memory,5
6719,processing_speed,1
6719,math_fluency,2
6719,long_term_memory,5
6719,calculus,2
6719,emotion,4
6720,response_behaviour,3
6720,reading,1
6720,working_memory,5
6720,processing_speed,5
6720,math_fluency,3
6720,long_term_memory,2
6720,reasoning,4
6720,emotion,5
6721,reading,3
6721,working_memory,5
6721,processing_speed,1
6721,math_fluency,2
6721,long_term_memory,5
6721,reasoning,2
6721,calculus,1
6721,emotion,4
6722,response_behaviour,3
6722,reading,4
6722,working_memory,5
6722,math_fluency,5
6722,long_term_memory,4
6722,reasoning,5
6722,calculus,5
6722,emotion,5
6723,response_behaviour,4
6723,reading,3
6723,working_memory,5
6723,math_fluency,2
6723,long_term_memory,3
6723,reasoning,1
6723,calculus,2
6723,emotion,2
6724,response_behaviour,3
6724,reading,3
6724,working_memory,5
6724,processing_speed,1
6724,math_fluency,2
6724,long_term_memory,5
6724,calculus,3
6724,emotion,4
6725,response_behaviour,3
6725,reading,3
6725,working_memory,5
6725,math_fluency,5
6725,long_term_memory,5
6725,reasoning,3
6725,calculus,3
6725,emotion,5
6726,response_behaviour,3
6726,working_memory,5
6726,processing_speed,1
6726,math_fluency,2
6726,long_term_memory,5
6726,reasoning,1
6726,calculus,3
6726,emotion,4
6727,response_behaviour,4
6727,reading,4
6727,working_memory,5
6727,processing_speed,3
6727,math_fluency,4
6727,reasoning,2
6727,emotion,5
6728,response_behaviour,3
6728,reading,5
6728,working_memory,2
6728,math_fluency,4
6728,long_term_memory,3
6728,reasoning,4
6728,emotion,4
6729,response_behaviour,3
6729,reading,5
6729,working_memory,3
6729,math_fluency,5
6729,long_term_memory,3
6729,reasoning,5
6729,emotion,5
6730,reading,5
6730,working_memory,3
6730,processing_speed,5
6730,math_fluency,5
6730,long_term_memory,3
6730,reasoning,5
6730,emotion,5
6731,response_behaviour,3
6731,reading,5
6731,processing_speed,5
6731,math_fluency,5
6731,long_term_memory,3
6731,reasoning,5
6731,emotion,5
6732,response_behaviour,3
6732,reading,3
6732,working_memory,4
6732,math_fluency,4
6732,long_term_memory,4
6732,reasoning,5
6732,emotion,3
6733,response_behaviour,4
6733,reading,5
6733,working_memory,2
6733,math_fluency,5
6733,long_term_memory,3
6733,reasoning,4
6733,emotion,5
6734,response_behaviour,3
6734,reading,4
6734,working_memory,2
6734,processing_speed,4
6734,long_term_memory,2
6734,reasoning,3
6734,emotion,1
6735,response_behaviour,4
6735,reading,4
6735,working_memory,2
6735,processing_speed,4
6735,long_term_memory,1
6735,reasoning,4
6735,emotion,5
6736,response_behaviour,2
6736,reading,3
6736,working_memory,5
6736,processing_speed,4
6736,math_fluency,3
6736,long_term_memory,5
6736,emotion,2
6737,response_behaviour,3
6737,reading,5
6737,processing_speed,4
6737,math_fluency,5
6737,long_term_memory,3
6737,reasoning,5
6737,emotion,5
6738,reading,5
6738,working_memory,4
6738,processing_speed,5
6738,math_fluency,5
6738,long_term_memory,4
6738,reasoning,5
6738,emotion,5
6739,response_behaviour,3
6739,reading,5
6739,working_memory,2
6739,processing_speed,3
6739,math_fluency,5
6739,long_term_memory,3
6739,emotion,3
6740,reading,2
6740,working_memory,3
6740,processing_speed,4
6740,math_fluency,1
6740,long_term_memory,2
6740,reasoning,1
6740,emotion,1
6741,response_behaviour,3
6741,reading,4
6741,processing_speed,5
6741,math_fluency,5
6741,long_term_memory,4
6741,reasoning,5
6741,emotion,5
6742,response_behaviour,4
6742,reading,2
6742,working_memory,5
6742,processing_speed,5
6742,math_fluency,1
6742,long_term_memory,4
6742,emotion,5
6743,response_behaviour,3
6743,reading,1
6743,working_memory,3
6743,processing_speed,4
6743,math_fluency,4
6743,long_term_memory,2
6743,emotion,2
6744,response_behaviour,3
6744,reading,3
6744,working_memory,3
6744,processing_speed,3
6744,math_fluency,4
6744,reasoning,4
6744,emotion,5
6745,response_behaviour,3
6745,reading,2
6745,working_memory,4
6745,processing_speed,3
6745,math_fluency,4
6745,long_term_memory,3
6745,emotion,5
6746,reading,5
6746,working_memory,2
6746,processing_speed,5
6746,math_fluency,5
6746,long_term_memory,4
6746,reasoning,4
6746,emotion,5
6747,response_behaviour,3
6747,reading,5
6747,working_memory,2
6747,processing_speed,5
6747,long_term_memory,3
6747,reasoning,5
6747,emotion,5
6748,response_behaviour,4
6748,reading,2
6748,working_memory,2
6748,processing_speed,4
6748,math_fluency,3
6748,reasoning,3
6748,emotion,5
6749,response_behaviour,3
6749,reading,3
6749,working_memory,4
6749,math_fluency,2
6749,long_term_memory,4
6749,reasoning,4
6749,emotion,3
6750,response_behaviour,2
6750,working_memory,5
6750,processing_speed,5
6750,math_fluency,5
6750,long_term_memory,5
6750,reasoning,5
6750,emotion,5
6751,response_behaviour,3
6751,reading,2
6751,working_memory,2
6751,math_fluency,4
6751,long_term_memory,2
6751,reasoning,4
6751,emotion,5
6752,response_behaviour,3
6752,working_memory,5
6752,processing_speed,5
6752,math_fluency,5
6752,long_term_memory,4
6752,reasoning,5
6752,emotion,5
6753,response_behaviour,3
6753,reading,4
6753,working_memory,5
6753,math_fluency,5
6753,long_term_memory,5
6753,reasoning,5
6753,emotion,5
6754,response_behaviour,3
6754,working_memory,5
6754,processing_speed,5
6754,math_fluency,5
6754,long_term_memory,5
6754,reasoning,3
6754,emotion,5
6755,response_behaviour,3
6755,reading,5
6755,working_memory,5
6755,processing_speed,5
6755,math_fluency,5
6755,reasoning,5
6755,emotion,5
6756,reading,5
6756,working_memory,5
6756,processing_speed,3
6756,math_fluency,5
6756,long_term_memory,5
6756,reasoning,5
6756,emotion,5
6757,response_behaviour,4
6757,reading,1
6757,working_memory,5
6757,processing_speed,2
6757,math_fluency,1
6757,long_term_memory,4
6757,reasoning,5
6758,response_behaviour,3
6758,reading,4
6758,working_memory,5
6758,math_fluency,2
6758,long_term_memory,4
6758,reasoning,3
6758,emotion,4
6759,response_behaviour,3
6759,reading,5
6759,processing_speed,5
6759,math_fluency,5
6759,long_term_memory,5
6759,reasoning,5
6759,emotion,5
6760,reading,4
6760,working_memory,5
6760,processing_speed,4
6760,math_fluency,3
6760,long_term_memory,5
6760,reasoning,5
6760,emotion,5
6761,response_behaviour,4
6761,reading,5
6761,working_memory,5
6761,processing_speed,4
6761,math_fluency,3
6761,reasoning,4
6761,emotion,5
6762,response_behaviour,3
6762,working_memory,5
6762,processing_speed,5
6762,math_fluency,5
6762,long_term_memory,5
6762,reasoning,4
6762,emotion,5
6763,response_behaviour,3
6763,reading,5
6763,working_memory,5
6763,math_fluency,5
6763,long_term_memory,5
6763,reasoning,4
6763,emotion,5
6764,response_behaviour,3
6764,reading,5
6764,working_memory,5
6764,math_fluency,3
6764,long_term_memory,5
6764,reasoning,5
6764,emotion,5
6765,response_behaviour,3
6765,reading,4
6765,processing_speed,4
6765,math_fluency,4
6765,long_term_memory,5
6765,reasoning,5
6765,emotion,3
6766,response_behaviour,3
6766,reading,3
6766,working_memory,5
6766,processing_speed,3
6766,long_term_memory,4
6766,reasoning,3
6766,emotion,5
6767,response_behaviour,4
6767,reading,4
6767,working_memory,5
6767,processing_speed,2
6767,math_fluency,3
6767,long_term_memory,3
6767,emotion,4
6768,response_behaviour,4
6768,reading,3
6768,working_memory,5
6768,processing_speed,4
6768,math_fluency,4
6768,long_term_memory,5
6768,reasoning,2
6769,response_behaviour,3
6769,reading,4
6769,working_memory,5
6769,processing_speed,4
6769,math_fluency,2
6769,reasoning,5
6769,emotion,4
6770,response_behaviour,3
6770,reading,5
6770,working_memory,5
6770,processing_speed,4
6770,math_fluency,5
6770,long_term_memory,5
6770,emotion,5
6771,response_behaviour,3
6771,reading,5
6771,working_memory,5
6771,math_fluency,4
6771,long_term_memory,5
6771,reasoning,5
6771,emotion,5
6772,reading,5
6772,working_memory,5
6772,processing_speed,4
6772,math_fluency,4
6772,long_term_memory,5
6772,reasoning,5
6772,emotion,5
6773,response_behaviour,3
6773,reading,4
6773,processing_speed,4
6773,math_fluency,5
6773,long_term_memory,5
6773,reasoning,4
6773,emotion,4
6774,response_behaviour,4
6774,reading,3
6774,working_memory,5
6774,processing_speed,5
6774,long_term_memory,4
6774,reasoning,5
6774,emotion,5
6775,response_behaviour,3
6775,reading,2
6775,working_memory,5
6775,processing_speed,4
6775,math_fluency,3
6775,long_term_memory,5
6775,reasoning,3
6776,response_behaviour,3
6776,reading,5
6776,working_memory,5
6776,processing_speed,5
6776,math_fluency,5
6776,long_term_memory,5
6776,reasoning,5
6777,response_behaviour,3
6777,reading,5
6777,working_memory,5
6777,math_fluency,4
6777,long_term_memory,5
6777,reasoning,4
6777,emotion,2
6778,response_behaviour,3
6778,reading,3
6778,working_memory,5
6778,processing_speed,4
6778,math_fluency,4
6778,long_term_memory,4
6778,reasoning,4
6779,response_behaviour,4
6779,reading,5
6779,working_memory,2
6779,processing_speed,3
6779,long_term_memory,2
6779,reasoning,4
6779,emotion,4
6780,reading,1
6780,working_memory,3
6780,processing_speed,4
6780,math_fluency,4
6780,long_term_memory,2
6780,reasoning,4
6780,emotion,1
6781,response_behaviour,2
6781,reading,5
6781,working_memory,3
6781,math_fluency,5
6781,long_term_memory,3
6781,reasoning,5
6781,emotion,5
6782,response_behaviour,5
6782,reading,1
6782,working_memory,1
6782,processing_speed,1
6782,math_fluency,1
6782,reasoning,1
6782,emotion,1
6783,response_behaviour,2
6783,reading,2
6783,working_memory,3
6783,math_fluency,3
6783,long_term_memory,4
6783,reasoning,5
6783,emotion,1
6784,response_behaviour,5
6784,reading,1
6784,working_memory,2
6784,processing_speed,1
6784,math_fluency,3
6784,long_term_memory,1
6784,emotion,2
6785,reading,3
6785,working_memory,4
6785,processing_speed,5
6785,math_fluency,5
6785,long_term_memory,5
6785,reasoning,5
6785,emotion,5
6786,response_behaviour,3
6786,reading,4
6786,working_memory,4
6786,math_fluency,3
6786,long_term_memory,4
6786,reasoning,4
6786,emotion,1
6787,response_behaviour,4
6787,reading,2
6787,processing_speed,3
6787,math_fluency,2
6787,long_term_memory,4
6787,reasoning,4
6787,emotion,4
6788,response_behaviour,4
6788,reading,3
6788,working_memory,4
6788,processing_speed,1
6788,math_fluency,3
6788,long_term_memory,4
6788,reasoning,4
6789,response_behaviour,4
6789,reading,2
6789,working_memory,4
6789,processing_speed,2
6789,math_fluency,4
6789,long_term_memory,4
6789,reasoning,2
6790,response_behaviour,3
6790,working_memory,3
6790,processing_speed,4
6790,math_fluency,5
6790,long_term_memory,4
6790,reasoning,4
6790,emotion,4
6791,response_behaviour,3
6791,reading,4
6791,working_memory,2
6791,processing_speed,5
6791,long_term_memory,4
6791,reasoning,4
6791,emotion,3
6792,response_behaviour,4
6792,reading,1
6792,working_memory,3
6792,processing_speed,2
6792,math_fluency,5
6792,long_term_memory,4
6792,emotion,2
6793,response_behaviour,2
6793,reading,5
6793,working_memory,5
6793,math_fluency,5
6793,long_term_memory,5
6793,reasoning,5
6793,emotion,5
6794,response_behaviour,3
6794,reading,2
6794,processing_speed,4
6794,math_fluency,5
6794,long_term_memory,2
6794,reasoning,4
6794,emotion,2
6795,response_behaviour,3
6795,reading,2
6795,working_memory,2
6795,processing_speed,2
6795,math_fluency,2
6795,reasoning,2
6795,emotion,3
6796,response_behaviour,3
6796,reading,5
6796,working_memory,4
6796,processing_speed,3
6796,math_fluency,2
6796,long_term_memory,4
6796,emotion,2
6797,response_behaviour,3
6797,reading,2
6797,working_memory,5
6797,processing_speed,5
6797,math_fluency,5
6797,long_term_memory,5
6797,reasoning,5
6798,response_behaviour,2
6798,reading,5
6798,working_memory,4
6798,processing_speed,5
6798,long_term_memory,4
6798,reasoning,5
6798,emotion,5
6799,response_behaviour,3
6799,reading,5
6799,working_memory,4
6799,processing_speed,5
6799,math_fluency,4
6799,long_term_memory,4
6799,emotion,5
6800,response_behaviour,3
6800,working_memory,2
6800,processing_speed,4
6800,math_fluency,5
6800,long_term_memory,4
6800,reasoning,4
6800,emotion,4
6801,response_behaviour,4
6801,reading,1
6801,working_memory,3
6801,math_fluency,3
6801,long_term_memory,4
6801,reasoning,1
6801,emotion,5
6802,response_behaviour,4
6802,reading,4
6802,working_memory,5
6802,math_fluency,5
6802,long_term_memory,3
6802,reasoning,4
6802,emotion,3
6803,response_behaviour,3
6803,working_memory,5
6803,processing_speed,5
6803,math_fluency,5
6803,long_term_memory,5
6803,reasoning,5
6803,emotion,5
6804,response_behaviour,3
6804,working_memory,5
6804,processing_speed,5
6804,math_fluency,5
6804,long_term_memory,3
6804,reasoning,5
6804,emotion,5
6805,response_behaviour,4
6805,reading,3
6805,working_memory,5
6805,processing_speed,4
6805,long_term_memory,5
6805,reasoning,4
6805,emotion,5
6806,response_behaviour,3
6806,reading,4
6806,working_memory,5
6806,processing_speed,5
6806,math_fluency,4
6806,long_term_memory,5
6806,emotion,5
6807,response_behaviour,3
6807,reading,5
6807,working_memory,5
6807,processing_speed,5
6807,math_fluency,5
6807,reasoning,4
6807,emotion,5
6808,response_behaviour,4
6808,reading,1
6808,processing_speed,1
6808,math_fluency,1
6808,long_term_memory,2
6808,reasoning,2
6808,emotion,3
6809,response_behaviour,3
6809,working_memory,5
6809,processing_speed,3
6809,math_fluency,3
6809,long_term_memory,5
6809,reasoning,4
6809,emotion,3
6810,reading,5
6810,working_memory,5
6810,processing_speed,4
6810,math_fluency,5
6810,long_term_memory,5
6810,reasoning,5
6810,emotion,5
6811,response_behaviour,4
6811,reading,2
6811,working_memory,5
6811,math_fluency,3
6811,long_term_memory,4
6811,reasoning,3
6811,emotion,4
6812,response_behaviour,3
6812,working_memory,5
6812,processing_speed,4
6812,math_fluency,3
6812,long_term_memory,5
6812,reasoning,4
6812,emotion,5
6813,response_behaviour,3
6813,reading,3
6813,working_memory,5
6813,processing_speed,4
6813,long_term_memory,5
6813,reasoning,5
6813,emotion,3
6814,response_behaviour,3
6814,reading,4
6814,working_memory,5
6814,processing_speed,2
6814,math_fluency,2
6814,long_term_memory,5
6814,emotion,4
6815,response_behaviour,3
6815,working_memory,5
6815,processing_speed,4
6815,math_fluency,3
6815,long_term_memory,5
6815,reasoning,4
6815,emotion,5
6816,response_behaviour,4
6816,reading,5
6816,working_memory,5
6816,processing_speed,3
6816,math_fluency,3
6816,reasoning,4
6816,emotion,3
6817,response_behaviour,3
6817,reading,5
6817,working_memory,5
6817,math_fluency,5
6817,long_term_memory,5
6817,reasoning,4
6817,emotion,3
6818,response_behaviour,3
6818,reading,5
6818,working_memory,5
6818,processing_speed,5
6818,math_fluency,5
6818,long_term_memory,5
6818,emotion,3
6819,response_behaviour,3
6819,reading,5
6819,processing_speed,4
6819,math_fluency,4
6819,long_term_memory,4
6819,reasoning,5
6819,emotion,5
6820,reading,3
6820,working_memory,5
6820,processing_speed,5
6820,math_fluency,5
6820,long_term_memory,4
6820,reasoning,4
6820,emotion,3
6821,response_behaviour,3
6821,reading,2
6821,working_memory,5
6821,processing_speed,4
6821,math_fluency,3
6821,long_term_memory,4
6821,emotion,4
6822,response_behaviour,4
6822,working_memory,4
6822,processing_speed,2
6822,math_fluency,3
6822,long_term_memory,5
6822,reasoning,2
6822,emotion,4
6823,response_behaviour,4
6823,reading,5
6823,working_memory,5
6823,processing_speed,4
6823,math_fluency,4
6823,long_term_memory,5
6823,reasoning,2
6824,response_behaviour,3
6824,reading,4
6824,working_memory,5
6824,processing_speed,3
6824,math_fluency,1
6824,long_term_memory,5
6824,reasoning,3
6825,response_behaviour,4
6825,reading,5
6825,working_memory,5
6825,processing_speed,4
6825,math_fluency,4
6825,reasoning,5
6825,emotion,3
6826,response_behaviour,3
6826,reading,5
6826,processing_speed,5
6826,math_fluency,5
6826,long_term_memory,3
6826,reasoning,5
6826,emotion,4
6827,response_behaviour,4
6827,reading,1
6827,working_memory,5
6827,processing_speed,1
6827,math_fluency,1
6827,long_term_memory,5
6827,emotion,4
6828,response_behaviour,3
6828,working_memory,5
6828,processing_speed,4
6828,math_fluency,4
6828,long_term_memory,3
6828,reasoning,4
6828,emotion,3
6829,response_behaviour,3
6829,working_memory,5
6829,processing_speed,2
6829,math_fluency,4
6829,long_term_memory,5
6829,reasoning,1
6829,emotion,4
6830,response_behaviour,3
6830,reading,3
6830,working_memory,5
6830,processing_speed,5
6830,math_fluency,4
6830,long_term_memory,5
6830,emotion,4
6831,reading,3
6831,working_memory,5
6831,processing_speed,2
6831,math_fluency,4
6831,long_term_memory,5
6831,reasoning,3
6831,emotion,4
6832,response_behaviour,3
6832,reading,2
6832,working_memory,5
6832,processing_speed,4
6832,math_fluency,3
6832,reasoning,3
6832,emotion,1
6833,response_behaviour,4
6833,reading,3
6833,working_memory,5
6833,processing_speed,5
6833,long_term_memory,5
6833,reasoning,4
6833,emotion,4
6834,response_behaviour,3
6834,reading,2
6834,working_memory,5
6834,processing_speed,3
6834,math_fluency,1
6834,long_term_memory,5
6834,reasoning,4
6835,response_behaviour,4
6835,reading,3
6835,working_memory,5
6835,processing_speed,4
6835,math_fluency,5
6835,long_term_memory,5
6835,emotion,2
6836,response_behaviour,4
6836,reading,3
6836,working_memory,5
6836,processing_speed,5
6836,math_fluency,4
6836,long_term_memory,5
6836,reasoning,2
6837,response_behaviour,3
6837,reading,3
6837,working_memory,5
6837,processing_speed,4
6837,math_fluency,4
6837,long_term_memory,5
6837,reasoning,3
6838,reading,3
6838,working_memory,5
6838,processing_speed,3
6838,math_fluency,4
6838,long_term_memory,4
6838,reasoning,5
6838,emotion,4
6839,response_behaviour,3
6839,reading,4
6839,working_memory,5
6839,processing_speed,3
6839,math_fluency,2
6839,reasoning,5
6839,emotion,2
6840,response_behaviour,3
6840,reading,5
6840,working_memory,5
6840,processing_speed,5
6840,math_fluency,5
6840,long_term_memory,5
6840,reasoning,5
6841,response_behaviour,3
6841,reading,2
6841,processing_speed,3
6841,math_fluency,4
6841,long_term_memory,5
6841,reasoning,5
6841,emotion,5
6842,response_behaviour,3
6842,reading,3
6842,working_memory,5
6842,processing_speed,4
6842,long_term_memory,5
6842,reasoning,3
6842,emotion,1
6843,response_behaviour,4
6843,reading,3
6843,working_memory,5
6843,math_fluency,5
6843,long_term_memory,5
6843,reasoning,4
6843,emotion,4
6844,response_behaviour,3
6844,reading,5
6844,working_memory,5
6844,processing_speed,5
6844,math_fluency,5
6844,long_term_memory,5
6844,reasoning,5
6845,reading,5
6845,working_memory,5
6845,processing_speed,5
6845,math_fluency,5
6845,long_term_memory,5
6845,reasoning,5
6845,emotion,5
6846,reading,1
6846,working_memory,5
6846,processing_speed,5
6846,math_fluency,1
6846,long_term_memory,4
6846,reasoning,3
6846,emotion,1
6847,response_behaviour,3
6847,reading,4
6847,working_memory,5
6847,processing_speed,5
6847,long_term_memory,4
6847,reasoning,5
6847,emotion,5
6848,reading,3
6848,working_memory,5
6848,processing_speed,2
6848,math_fluency,3
6848,long_term_memory,5
6848,reasoning,3
6848,emotion,2
6849,response_behaviour,3
6849,reading,5
6849,processing_speed,5
6849,math_fluency,5
6849,long_term_memory,5
6849,reasoning,5
6849,emotion,5
6850,response_behaviour,3
6850,reading,4
6850,working_memory,5
6850,processing_speed,4
6850,math_fluency,5
6850,reasoning,5
6850,emotion,2
6851,response_behaviour,4
6851,reading,2
6851,working_memory,5
6851,processing_speed,4
6851,long_term_memory,5
6851,reasoning,1
6851,emotion,5
6852,response_behaviour,3
6852,working_memory,5
6852,processing_speed,5
6852,math_fluency,4
6852,long_term_memory,4
6852,reasoning,4
6852,emotion,5
6853,response_behaviour,4
6853,working_memory,5
6853,processing_speed,5
6853,math_fluency,4
6853,long_term_memory,4
6853,reasoning,3
6853,emotion,4
6854,response_behaviour,3
6854,reading,3
6854,working_memory,5
6854,processing_speed,5
6854,math_fluency,5
6854,long_term_memory,5
6854,reasoning,4
6855,response_behaviour,4
6855,working_memory,5
6855,processing_speed,2
6855,math_fluency,1
6855,long_term_memory,5
6855,reasoning,1
6855,emotion,2
6856,response_behaviour,3
6856,working_memory,5
6856,processing_speed,4
6856,math_fluency,3
6856,long_term_memory,5
6856,reasoning,4
6856,emotion,2
6857,response_behaviour,3
6857,reading,4
6857,working_memory,5
6857,processing_speed,5
6857,long_term_memory,5
6857,reasoning,4
6857,emotion,4
6858,response_behaviour,3
6858,reading,4
6858,working_memory,5
6858,math_fluency,3
6858,long_term_memory,5
6858,reasoning,3
6858,emotion,4
6859,response_behaviour,3
6859,working_memory,5
6859,processing_speed,2
6859,math_fluency,2
6859,long_term_memory,5
6859,reasoning,4
6859,emotion,2
6860,response_behaviour,3
6860,reading,5
6860,working_memory,5
6860,math_fluency,5
6860,long_term_memory,5
6860,reasoning,4
6860,emotion,4
6861,response_behaviour,3
6861,reading,3
6861,working_memory,5
6861,processing_speed,5
6861,long_term_memory,1
6861,reasoning,1
6861,emotion,3
6863,reading,3
6863,working_memory,5
6863,processing_speed,3
6863,math_fluency,4
6863,long_term_memory,5
6863,reasoning,2
6863,emotion,5
6864,response_behaviour,3
6864,reading,4
6864,processing_speed,4
6864,math_fluency,5
6864,long_term_memory,5
6864,reasoning,4
6864,emotion,4
6865,response_behaviour,4
6865,working_memory,5
6865,processing_speed,3
6865,math_fluency,1
6865,long_term_memory,4
6865,reasoning,3
6865,emotion,1
6866,reading,1
6866,working_memory,5
6866,processing_speed,2
6866,math_fluency,1
6866,long_term_memory,5
6866,reasoning,1
6866,emotion,2
6867,response_behaviour,3
6867,reading,4
6867,processing_speed,3
6867,math_fluency,2
6867,long_term_memory,5
6867,reasoning,1
6867,emotion,2
6868,response_behaviour,3
6868,reading,5
6868,working_memory,5
6868,processing_speed,2
6868,math_fluency,3
6868,long_term_memory,5
6868,reasoning,3
6869,response_behaviour,4
6869,reading,1
6869,working_memory,5
6869,processing_speed,2
6869,math_fluency,3
6869,reasoning,1
6869,emotion,2
6870,response_behaviour,4
6870,reading,1
6870,working_memory,5
6870,processing_speed,2
6870,math_fluency,2
6870,long_term_memory,5
6870,emotion,1
6871,reading,5
6871,working_memory,5
6871,processing_speed,2
6871,math_fluency,5
6871,long_term_memory,5
6871,reasoning,5
6871,emotion,4
6872,response_behaviour,3
6872,reading,4
6872,working_memory,5
6872,processing_speed,4
6872,long_term_memory,5
6872,reasoning,3
6872,emotion,5
6873,response_behaviour,4
6873,reading,4
6873,working_memory,5
6873,processing_speed,5
6873,math_fluency,5
6873,long_term_memory,5
6873,emotion,5
6874,response_behaviour,3
6874,reading,2
6874,processing_speed,3
6874,math_fluency,3
6874,long_term_memory,5
6874,reasoning,5
6874,emotion,3
6875,response_behaviour,4
6875,reading,3
6875,working_memory,5
6875,processing_speed,3
6875,math_fluency,4
6875,long_term_memory,5
6875,reasoning,3
6876,response_behaviour,3
6876,reading,5
6876,working_memory,5
6876,processing_speed,5
6876,long_term_memory,5
6876,reasoning,3
6876,emotion,4
6877,response_behaviour,3
6877,reading,4
6877,working_memory,5
6877,processing_speed,2
6877,math_fluency,5
6877,long_term_memory,5
6877,reasoning,4
6878,response_behaviour,3
6878,reading,5
6878,working_memory,5
6878,math_fluency,5
6878,long_term_memory,5
6878,reasoning,5
6878,emotion,3
6879,response_behaviour,4
6879,working_memory,5
6879,processing_speed,3
6879,math_fluency,5
6879,long_term_memory,5
6879,reasoning,2
6879,emotion,3
6880,response_behaviour,4
6880,reading,3
6880,working_memory,4
6880,processing_speed,1
6880,long_term_memory,4
6880,reasoning,1
6880,emotion,3
6881,response_behaviour,3
6881,reading,3
6881,working_memory,5
6881,processing_speed,4
6881,math_fluency,5
6881,reasoning,5
6881,emotion,5
6882,response_behaviour,3
6882,reading,3
6882,working_memory,5
6882,processing_speed,3
6882,math_fluency,4
6882,reasoning,5
6882,calculus,5
6882,emotion,5
6883,response_behaviour,4
6883,reading,3
