student_id,dimension,score
5106,long_term_memory,1
5106,working_memory,3
5107,working_memory,5
5108,long_term_memory,4
5108,working_memory,4
5109,long_term_memory,5
5109,working_memory,1
5110,long_term_memory,3
5110,working_memory,5
5111,long_term_memory,2
5112,working_memory,3
5113,long_term_memory,5
5114,long_term_memory,1
5114,working_memory,2
5115,long_term_memory,3
5115,working_memory,3
5116,long_term_memory,3
5116,working_memory,2
5117,long_term_memory,4
5117,working_memory,4
5118,long_term_memory,5
5118,working_memory,2
5119,long_term_memory,2
5119,working_memory,3
5120,long_term_memory,5
5120,working_memory,5
5121,working_memory,5
5122,long_term_memory,4
5122,working_memory,3
5123,long_term_memory,5
5123,working_memory,4
5124,long_term_memory,3
5124,working_memory,2
5125,long_term_memory,3
5125,working_memory,2
5126,working_memory,4
5127,long_term_memory,1
5128,long_term_memory,1
5128,working_memory,1
5129,long_term_memory,5
5129,working_memory,5
5130,long_term_memory,3
5130,working_memory,1
5131,long_term_memory,5
5131,working_memory,4
5132,long_term_memory,1
5132,working_memory,1
5133,long_term_memory,5
5133,working_memory,5
5134,long_term_memory,2
5134,working_memory,2
5135,long_term_memory,1
5136,long_term_memory,3
5136,working_memory,4
5137,long_term_memory,1
5137,working_memory,3
5138,long_term_memory,3
5138,working_memory,1
5139,long_term_memory,4
5139,working_memory,4
5140,long_term_memory,4
5140,working_memory,4
5141,long_term_memory,5
5141,working_memory,5
5142,long_term_memory,1
5142,working_memory,5
5143,long_term_memory,1
5144,long_term_memory,1
5144,working_memory,3
5145,long_term_memory,3
5145,working_memory,2
5146,long_term_memory,2
5146,working_memory,2
5147,long_term_memory,4
5147,working_memory,4
5148,long_term_memory,1
5148,working_memory,2
5149,long_term_memory,2
5149,working_memory,2
5150,long_term_memory,4
5150,working_memory,2
5151,long_term_memory,5
5151,working_memory,3
5152,long_term_memory,3
5152,working_memory,5
5153,long_term_memory,3
5153,working_memory,2
5154,long_term_memory,1
5154,working_memory,4
5155,long_term_memory,1
5155,working_memory,1
5156,long_term_memory,5
5156,working_memory,4
5157,long_term_memory,3
5158,working_memory,1
5159,long_term_memory,1
5159,working_memory,3
5160,long_term_memory,5
5160,working_memory,5
5161,long_term_memory,2
5161,working_memory,1
5162,long_term_memory,2
5162,working_memory,1
5163,long_term_memory,4
5163,working_memory,1
5164,long_term_memory,4
5164,working_memory,3
5165,long_term_memory,1
5165,working_memory,1
5166,long_term_memory,1
5166,working_memory,1
5167,long_term_memory,1
5167,working_memory,1
5168,long_term_memory,5
5168,working_memory,3
5169,long_term_memory,5
5169,working_memory,5
5170,long_term_memory,1
5170,working_memory,1
5171,long_term_memory,2
5173,long_term_memory,1
5173,working_memory,1
5174,long_term_memory,4
5174,working_memory,3
5175,long_term_memory,5
5175,working_memory,5
5176,long_term_memory,2
5176,working_memory,3
5177,long_term_memory,1
5177,working_memory,1
5178,long_term_memory,5
5179,long_term_memory,2
5179,working_memory,3
5180,long_term_memory,3
5180,working_memory,1
5181,long_term_memory,2
5181,working_memory,1
5182,long_term_memory,5
5182,working_memory,5
5183,long_term_memory,5
5183,working_memory,4
5184,long_term_memory,2
5184,working_memory,1
5185,working_memory,3
5186,long_term_memory,1
5186,working_memory,4
5187,long_term_memory,4
5187,working_memory,5
5270,long_term_memory,3
5270,working_memory,2
5271,long_term_memory,3
5271,working_memory,4
5272,long_term_memory,5
5272,working_memory,3
5273,long_term_memory,3
5274,long_term_memory,5
5275,long_term_memory,4
5276,long_term_memory,2
5276,working_memory,2
5277,long_term_memory,3
5277,working_memory,3
5278,long_term_memory,4
5279,long_term_memory,3
5279,working_memory,2
5280,long_term_memory,3
5280,working_memory,4
5281,long_term_memory,3
5281,working_memory,2
5282,long_term_memory,4
5282,working_memory,5
5283,long_term_memory,4
5283,working_memory,5
5284,long_term_memory,3
5284,working_memory,2
5285,long_term_memory,2
5285,working_memory,2
5286,long_term_memory,4
5286,working_memory,2
5287,long_term_memory,1
5287,working_memory,1
5288,long_term_memory,3
5288,working_memory,1
5289,long_term_memory,1
5289,working_memory,2
5290,long_term_memory,2
5290,working_memory,5
5291,working_memory,2
5292,long_term_memory,3
5292,working_memory,3
5293,long_term_memory,2
5293,working_memory,1
5294,long_term_memory,1
5294,working_memory,1
5295,long_term_memory,4
5296,working_memory,1
5297,long_term_memory,3
5297,working_memory,3
5298,long_term_memory,5
5298,working_memory,5
5299,long_term_memory,5
5299,working_memory,5
5300,long_term_memory,3
5300,working_memory,4
5301,long_term_memory,5
5301,working_memory,5
5302,long_term_memory,5
5302,working_memory,5
5303,long_term_memory,3
5303,working_memory,2
5304,long_term_memory,5
5304,working_memory,5
5305,long_term_memory,4
5305,working_memory,2
5306,long_term_memory,4
5306,working_memory,4
5307,long_term_memory,5
5307,working_memory,4
5308,long_term_memory,4
5308,working_memory,4
5309,long_term_memory,2
5309,working_memory,2
5310,long_term_memory,3
5310,working_memory,1
5311,long_term_memory,4
5311,working_memory,2
5312,long_term_memory,2
5312,working_memory,5
5313,working_memory,4
5314,long_term_memory,4
5314,working_memory,4
5315,long_term_memory,4
5316,long_term_memory,3
5316,working_memory,4
5317,long_term_memory,5
5317,working_memory,5
5318,long_term_memory,4
5318,working_memory,5
5319,long_term_memory,4
5319,working_memory,4
5320,working_memory,4
5321,long_term_memory,3
5321,working_memory,2
5322,long_term_memory,3
5322,working_memory,2
5323,long_term_memory,5
5324,long_term_memory,4
5325,long_term_memory,4
5325,working_memory,3
5326,long_term_memory,4
5326,working_memory,3
5327,long_term_memory,4
5327,working_memory,5
5328,long_term_memory,5
5328,working_memory,4
5329,long_term_memory,4
5329,working_memory,5
5330,working_memory,3
5331,working_memory,5
5332,working_memory,3
5333,long_term_memory,3
5333,working_memory,3
5334,working_memory,4
5335,working_memory,1
5336,long_term_memory,4
5336,working_memory,4
5337,long_term_memory,5
5337,working_memory,3
5338,long_term_memory,5
5338,working_memory,4
5339,long_term_memory,2
5339,working_memory,4
5340,long_term_memory,4
5340,working_memory,5
5341,long_term_memory,5
5341,working_memory,2
5342,long_term_memory,3
5342,working_memory,4
5343,long_term_memory,2
5343,working_memory,2
5344,long_term_memory,4
5344,working_memory,5
5345,long_term_memory,4
5345,working_memory,2
5346,long_term_memory,5
5346,working_memory,5
5347,long_term_memory,4
5347,working_memory,4
5348,working_memory,1
5349,long_term_memory,3
5349,working_memory,4
5350,long_term_memory,4
5350,working_memory,4
5352,long_term_memory,4
5352,working_memory,5
5353,long_term_memory,2
5353,working_memory,3
5354,long_term_memory,4
5354,working_memory,2
5355,long_term_memory,5
5355,working_memory,5
5356,long_term_memory,5
5356,working_memory,4
5357,working_memory,5
5358,long_term_memory,3
5358,working_memory,5
5359,long_term_memory,4
5359,working_memory,5
5360,long_term_memory,4
5361,long_term_memory,4
5361,working_memory,4
5362,long_term_memory,4
5362,working_memory,3
5363,working_memory,4
5364,long_term_memory,5
5364,working_memory,5
5365,long_term_memory,4
5365,working_memory,4
5366,long_term_memory,4
5366,working_memory,5
5367,long_term_memory,5
5367,working_memory,5
5368,working_memory,5
5369,long_term_memory,2
5369,working_memory,3
5370,long_term_memory,5
5370,working_memory,4
5371,long_term_memory,4
5371,working_memory,3
5372,long_term_memory,5
5372,working_memory,2
5373,long_term_memory,4
5374,long_term_memory,3
5375,long_term_memory,2
5375,working_memory,4
5376,long_term_memory,4
5376,working_memory,4
5377,long_term_memory,5
5378,long_term_memory,4
5378,working_memory,4
5379,long_term_memory,5
5379,working_memory,5
5380,long_term_memory,4
5380,working_memory,3
5381,long_term_memory,5
5381,working_memory,3
5382,long_term_memory,5
5382,working_memory,5
5383,working_memory,4
5384,long_term_memory,4
5384,working_memory,5
5385,long_term_memory,2
5385,working_memory,3
5386,long_term_memory,3
5386,working_memory,3
5387,long_term_memory,3
5387,working_memory,4
5388,long_term_memory,2
5388,working_memory,4
5389,long_term_memory,5
5389,working_memory,4
5390,long_term_memory,5
5390,working_memory,1
5391,long_term_memory,4
5391,working_memory,3
5392,long_term_memory,5
5392,working_memory,5
5393,long_term_memory,5
5393,working_memory,2
5394,long_term_memory,4
5394,working_memory,4
5395,working_memory,5
5396,long_term_memory,5
5397,long_term_memory,3
5397,working_memory,4
5398,long_term_memory,4
5398,working_memory,4
5399,working_memory,5
5400,long_term_memory,2
5400,working_memory,3
5401,long_term_memory,2
5401,working_memory,1
5402,long_term_memory,5
5402,working_memory,4
5403,long_term_memory,4
5404,long_term_memory,5
5405,long_term_memory,4
5406,long_term_memory,4
5406,working_memory,4
5407,long_term_memory,5
5407,working_memory,5
5408,long_term_memory,5
5408,working_memory,5
5409,long_term_memory,5
5409,working_memory,5
5410,long_term_memory,4
5410,working_memory,5
5411,working_memory,5
5412,long_term_memory,3
5412,working_memory,5
5413,long_term_memory,3
5413,working_memory,4
5414,long_term_memory,2
5414,working_memory,3
5415,working_memory,4
5416,working_memory,4
5417,long_term_memory,3
5417,working_memory,3
5418,long_term_memory,4
5419,long_term_memory,4
5419,working_memory,3
5420,long_term_memory,2
5420,working_memory,5
5421,working_memory,3
5422,long_term_memory,3
5422,working_memory,5
5423,long_term_memory,4
5423,working_memory,4
5424,long_term_memory,2
5424,working_memory,1
5425,long_term_memory,5
5425,working_memory,4
5427,long_term_memory,2
5427,working_memory,2
5428,long_term_memory,3
5429,long_term_memory,4
5429,working_memory,4
5430,long_term_memory,2
5430,working_memory,3
5431,long_term_memory,2
5431,working_memory,2
5432,long_term_memory,3
5432,working_memory,1
5433,long_term_memory,5
5434,working_memory,3
5435,long_term_memory,3
5435,working_memory,2
5436,long_term_memory,2
5436,working_memory,1
5437,long_term_memory,3
5438,long_term_memory,3
5438,working_memory,5
5439,long_term_memory,3
5439,working_memory,1
5440,long_term_memory,3
5440,working_memory,4
5441,long_term_memory,5
5441,working_memory,5
5442,working_memory,3
5443,long_term_memory,3
5443,working_memory,2
5444,long_term_memory,4
5445,long_term_memory,2
5445,working_memory,2
5446,working_memory,5
5447,long_term_memory,4
5448,long_term_memory,4
5448,working_memory,3
5449,long_term_memory,2
5450,long_term_memory,4
5451,long_term_memory,4
5451,working_memory,5
5452,long_term_memory,5
5452,working_memory,3
5453,long_term_memory,3
5453,working_memory,1
5454,long_term_memory,5
5454,working_memory,2
5455,long_term_memory,5
5455,working_memory,3
5456,long_term_memory,5
5456,working_memory,5
5457,long_term_memory,3
5457,working_memory,3
5458,long_term_memory,5
5458,working_memory,4
5459,long_term_memory,4
5460,long_term_memory,4
5460,working_memory,3
5461,long_term_memory,1
5461,working_memory,1
5462,long_term_memory,5
5462,working_memory,4
5463,long_term_memory,4
5463,working_memory,5
5464,long_term_memory,4
5464,working_memory,4
5465,long_term_memory,4
5465,working_memory,5
5466,long_term_memory,5
5466,working_memory,2
5467,long_term_memory,4
5467,working_memory,4
5468,long_term_memory,3
5469,working_memory,5
5470,long_term_memory,4
5470,working_memory,5
5471,working_memory,2
5472,long_term_memory,5
5472,working_memory,2
5473,long_term_memory,4
5473,working_memory,4
5474,long_term_memory,4
5474,working_memory,4
5475,long_term_memory,4
5475,working_memory,4
5476,long_term_memory,5
5476,working_memory,5
5477,long_term_memory,4
5477,working_memory,4
5478,long_term_memory,5
5478,working_memory,5
5479,long_term_memory,4
5481,long_term_memory,2
5481,working_memory,4
5482,long_term_memory,4
5482,working_memory,4
5483,long_term_memory,4
5483,working_memory,4
5484,long_term_memory,4
5484,working_memory,4
5485,long_term_memory,4
5485,working_memory,4
5486,long_term_memory,4
5486,working_memory,4
5487,long_term_memory,2
5487,working_memory,4
5488,long_term_memory,3
5488,working_memory,2
5489,long_term_memory,4
5489,working_memory,5
5490,long_term_memory,5
5490,working_memory,5
5491,long_term_memory,5
5491,working_memory,5
5492,long_term_memory,4
5492,working_memory,3
5493,long_term_memory,5
5493,working_memory,4
5494,working_memory,4
5495,long_term_memory,4
5495,working_memory,4
5496,long_term_memory,4
5496,working_memory,4
5497,long_term_memory,4
5497,working_memory,4
5498,long_term_memory,5
5498,working_memory,5
5499,long_term_memory,5
5499,working_memory,5
5500,long_term_memory,4
5501,long_term_memory,5
5501,working_memory,4
5502,long_term_memory,4
5502,working_memory,3
5503,long_term_memory,3
5503,working_memory,3
5504,working_memory,3
5505,long_term_memory,5
5505,working_memory,5
5506,long_term_memory,5
5506,working_memory,5
5508,long_term_memory,4
5508,working_memory,4
5509,long_term_memory,4
5509,working_memory,2
5510,long_term_memory,4
5510,working_memory,5
5511,long_term_memory,4
5511,working_memory,5
5512,long_term_memory,3
5512,working_memory,1
5513,long_term_memory,4
5513,working_memory,3
5514,long_term_memory,4
5514,working_memory,4
5515,long_term_memory,4
5515,working_memory,4
5516,long_term_memory,4
5516,working_memory,4
5517,long_term_memory,5
5517,working_memory,4
5518,working_memory,4
5520,long_term_memory,4
5520,working_memory,1
5521,long_term_memory,2
5521,working_memory,1
5522,long_term_memory,3
5523,long_term_memory,1
5523,working_memory,3
5524,working_memory,1
5525,long_term_memory,5
5525,working_memory,5
5526,long_term_memory,2
5526,working_memory,4
5527,working_memory,4
5528,long_term_memory,3
5528,working_memory,3
5529,long_term_memory,3
5529,working_memory,5
5530,long_term_memory,5
5530,working_memory,4
5531,long_term_memory,2
5532,long_term_memory,2
5532,working_memory,2
5632,long_term_memory,2
5632,working_memory,3
5633,long_term_memory,1
5633,working_memory,1
5634,long_term_memory,1
5634,working_memory,1
5635,long_term_memory,2
5635,working_memory,3
5636,working_memory,5
5637,long_term_memory,3
5637,working_memory,3
5638,long_term_memory,3
5638,working_memory,1
5639,long_term_memory,3
5639,working_memory,1
5640,long_term_memory,1
5641,long_term_memory,1
5641,working_memory,1
5642,long_term_memory,2
5642,working_memory,1
5643,long_term_memory,2
5643,working_memory,1
5644,long_term_memory,2
5644,working_memory,2
5645,long_term_memory,2
5646,long_term_memory,4
5646,working_memory,5
5647,long_term_memory,1
5647,working_memory,2
5648,long_term_memory,1
5648,working_memory,2
5649,working_memory,4
5650,working_memory,1
5651,long_term_memory,2
5652,long_term_memory,1
5652,working_memory,2
5653,long_term_memory,5
5653,working_memory,1
5654,long_term_memory,2
5654,working_memory,2
5655,long_term_memory,1
5655,working_memory,2
5656,long_term_memory,3
5656,working_memory,2
5657,long_term_memory,1
5657,working_memory,2
5658,long_term_memory,2
5658,working_memory,2
5659,long_term_memory,4
5659,working_memory,5
5660,long_term_memory,1
5660,working_memory,1
5661,long_term_memory,5
5661,working_memory,5
5662,long_term_memory,2
5662,working_memory,4
5663,long_term_memory,3
5663,working_memory,5
5664,long_term_memory,2
5664,working_memory,2
5665,working_memory,4
5666,long_term_memory,2
5666,working_memory,4
5668,working_memory,2
5669,working_memory,3
5670,long_term_memory,3
5670,working_memory,3
5672,long_term_memory,4
5672,working_memory,4
5673,long_term_memory,3
5673,working_memory,3
5674,long_term_memory,4
5674,working_memory,2
5676,long_term_memory,3
5676,working_memory,2
5677,long_term_memory,5
5677,working_memory,5
5678,long_term_memory,5
5678,working_memory,5
5679,long_term_memory,2
5679,working_memory,2
5680,long_term_memory,2
5680,working_memory,1
5681,long_term_memory,5
5682,long_term_memory,2
5682,working_memory,2
5683,long_term_memory,5
5683,working_memory,2
5686,long_term_memory,4
5686,working_memory,4
5687,long_term_memory,3
5687,working_memory,2
5689,long_term_memory,5
5689,working_memory,5
5690,long_term_memory,5
5690,working_memory,5
5691,long_term_memory,2
5691,working_memory,1
5692,long_term_memory,3
5692,working_memory,3
5693,long_term_memory,4
5693,working_memory,4
5694,working_memory,1
5695,long_term_memory,2
5695,working_memory,5
5696,long_term_memory,3
5696,working_memory,2
5697,long_term_memory,3
5697,working_memory,2
5698,long_term_memory,3
5698,working_memory,1
5699,long_term_memory,4
5699,working_memory,3
5700,long_term_memory,3
5700,working_memory,3
5701,long_term_memory,1
5701,working_memory,1
5702,long_term_memory,4
5702,working_memory,4
5703,long_term_memory,4
5703,working_memory,3
5704,long_term_memory,2
5704,working_memory,1
5705,long_term_memory,2
5705,working_memory,1
5707,long_term_memory,3
5707,working_memory,1
5708,long_term_memory,4
5708,working_memory,3
5709,long_term_memory,3
5709,working_memory,2
5710,long_term_memory,4
5710,working_memory,4
5711,long_term_memory,1
5711,working_memory,2
5712,long_term_memory,1
5712,working_memory,3
5713,long_term_memory,4
5713,working_memory,3
5714,working_memory,2
5715,long_term_memory,5
5715,working_memory,3
5716,long_term_memory,3
5717,long_term_memory,4
5717,working_memory,5
5718,long_term_memory,5
5718,working_memory,5
5719,long_term_memory,1
5720,long_term_memory,4
5720,working_memory,4
5722,long_term_memory,3
5722,working_memory,3
5723,long_term_memory,4
5723,working_memory,1
5724,long_term_memory,2
5724,working_memory,1
5725,long_term_memory,5
5726,long_term_memory,4
5726,working_memory,2
5727,long_term_memory,4
5727,working_memory,1
5728,long_term_memory,4
5728,working_memory,2
5729,long_term_memory,4
5729,working_memory,2
5730,long_term_memory,2
5730,working_memory,1
5731,long_term_memory,5
5731,working_memory,5
5732,long_term_memory,5
5732,working_memory,5
5733,long_term_memory,4
5733,working_memory,1
5734,long_term_memory,1
5734,working_memory,3
5735,long_term_memory,4
5735,working_memory,4
5736,long_term_memory,4
5736,working_memory,1
5737,long_term_memory,4
5737,working_memory,4
5738,long_term_memory,1
5738,working_memory,3
5739,long_term_memory,5
5739,working_memory,3
5740,long_term_memory,3
5740,working_memory,4
5742,long_term_memory,4
5742,working_memory,4
5743,long_term_memory,4
5743,working_memory,4
5744,long_term_memory,2
5744,working_memory,4
5745,working_memory,2
5746,long_term_memory,3
5746,working_memory,2
5747,long_term_memory,4
5747,working_memory,4
5748,long_term_memory,2
5748,working_memory,2
5749,long_term_memory,4
5749,working_memory,3
5750,long_term_memory,2
5750,working_memory,3
5751,long_term_memory,3
5752,long_term_memory,4
5752,working_memory,4
5753,long_term_memory,3
5753,working_memory,3
5756,long_term_memory,4
5757,long_term_memory,4
5757,working_memory,4
5758,long_term_memory,1
5758,working_memory,5
5759,long_term_memory,4
5760,long_term_memory,5
5760,working_memory,5
5761,long_term_memory,2
5761,working_memory,4
5762,long_term_memory,1
5763,long_term_memory,5
5763,working_memory,5
5764,long_term_memory,4
5764,working_memory,5
5765,long_term_memory,4
5765,working_memory,4
5766,long_term_memory,4
5766,working_memory,4
5767,long_term_memory,4
5767,working_memory,3
5768,long_term_memory,4
5768,working_memory,4
5769,long_term_memory,5
5769,working_memory,5
5770,long_term_memory,5
5770,working_memory,5
5771,working_memory,5
5772,long_term_memory,3
5772,working_memory,1
5773,long_term_memory,4
5773,working_memory,4
5774,long_term_memory,3
5774,working_memory,4
5775,long_term_memory,5
5775,working_memory,4
5776,long_term_memory,3
5776,working_memory,3
5777,long_term_memory,4
5777,working_memory,5
5778,long_term_memory,2
5778,working_memory,2
5779,long_term_memory,1
5779,working_memory,4
5780,long_term_memory,3
5780,working_memory,4
5781,working_memory,4
5782,working_memory,4
5783,long_term_memory,4
5783,working_memory,4
5786,long_term_memory,5
5786,working_memory,5
5787,long_term_memory,5
5787,working_memory,4
5788,long_term_memory,3
5788,working_memory,4
5789,long_term_memory,1
5789,working_memory,1
5790,long_term_memory,4
5790,working_memory,4
5791,long_term_memory,4
5791,working_memory,4
5792,long_term_memory,1
5792,working_memory,4
5793,long_term_memory,3
5794,long_term_memory,1
5794,working_memory,4
5795,long_term_memory,3
5795,working_memory,4
5796,long_term_memory,2
5796,working_memory,3
5798,long_term_memory,5
5798,working_memory,5
5800,long_term_memory,2
5800,working_memory,5
5801,long_term_memory,2
5801,working_memory,4
5802,long_term_memory,2
5802,working_memory,3
5803,long_term_memory,4
5803,working_memory,4
5804,working_memory,1
5805,long_term_memory,1
5805,working_memory,1
5806,long_term_memory,3
5806,working_memory,4
5807,long_term_memory,4
5807,working_memory,4
5808,long_term_memory,3
5808,working_memory,3
5809,long_term_memory,3
5809,working_memory,4
5810,long_term_memory,2
5810,working_memory,4
5811,long_term_memory,4
5811,working_memory,3
5812,long_term_memory,2
5813,long_term_memory,5
5813,working_memory,4
5814,working_memory,4
5815,long_term_memory,1
5816,long_term_memory,4
5816,working_memory,5
5817,long_term_memory,1
5818,long_term_memory,2
5818,working_memory,4
5819,long_term_memory,5
5820,long_term_memory,3
5820,working_memory,3
5821,long_term_memory,4
5821,working_memory,4
5822,long_term_memory,4
5822,working_memory,2
5823,working_memory,4
5824,long_term_memory,4
5824,working_memory,3
5825,working_memory,4
5826,long_term_memory,4
5826,working_memory,4
5827,long_term_memory,3
5827,working_memory,5
5828,long_term_memory,4
5828,working_memory,5
5829,long_term_memory,3
5829,working_memory,5
5830,long_term_memory,5
5830,working_memory,5
5831,long_term_memory,5
5831,working_memory,4
5832,long_term_memory,5
5832,working_memory,4
5833,long_term_memory,4
5833,working_memory,4
5834,long_term_memory,3
5834,working_memory,4
5835,long_term_memory,3
5835,working_memory,1
5836,long_term_memory,4
5836,working_memory,4
5837,long_term_memory,5
5838,long_term_memory,3
5838,working_memory,4
5839,long_term_memory,4
5839,working_memory,4
5840,long_term_memory,4
5840,working_memory,3
5841,long_term_memory,1
5841,working_memory,2
5842,long_term_memory,2
5842,working_memory,1
5843,long_term_memory,5
5844,long_term_memory,1
5844,working_memory,2
5845,long_term_memory,4
5845,working_memory,4
5846,long_term_memory,3
5846,working_memory,4
5847,long_term_memory,5
5847,working_memory,5
5848,long_term_memory,3
5848,working_memory,4
5849,long_term_memory,5
5850,long_term_memory,4
5850,working_memory,4
5851,long_term_memory,4
5851,working_memory,4
5852,long_term_memory,5
5852,working_memory,5
5853,long_term_memory,4
5853,working_memory,4
5854,long_term_memory,3
5854,working_memory,4
5855,long_term_memory,5
5856,long_term_memory,3
5856,working_memory,4
5857,long_term_memory,4
5857,working_memory,3
5858,long_term_memory,3
5858,working_memory,1
5859,long_term_memory,5
5859,working_memory,5
5860,long_term_memory,3
5860,working_memory,5
5861,long_term_memory,1
5861,working_memory,1
5862,long_term_memory,4
5862,working_memory,4
5863,long_term_memory,1
5863,working_memory,1
5864,working_memory,4
5865,long_term_memory,5
5865,working_memory,4
5866,working_memory,3
5867,working_memory,3
5868,long_term_memory,4
5868,working_memory,5
5869,long_term_memory,5
5869,working_memory,5
5870,long_term_memory,3
5870,working_memory,4
5871,long_term_memory,4
5871,working_memory,3
5872,working_memory,1
5873,long_term_memory,1
5873,working_memory,1
5874,long_term_memory,3
5874,working_memory,3
5875,long_term_memory,5
5876,long_term_memory,3
5876,working_memory,4
5877,long_term_memory,5
5877,working_memory,4
5878,long_term_memory,5
5878,working_memory,5
5880,long_term_memory,3
5880,working_memory,4
5881,long_term_memory,3
5881,working_memory,3
5882,long_term_memory,4
5882,working_memory,4
5883,long_term_memory,5
5883,working_memory,4
5884,long_term_memory,4
5884,working_memory,4
5886,long_term_memory,1
5886,working_memory,4
5887,working_memory,2
5888,long_term_memory,4
5888,working_memory,4
5889,long_term_memory,5
5889,working_memory,4
5890,working_memory,4
5891,long_term_memory,2
5891,working_memory,1
5892,long_term_memory,5
5892,working_memory,1
5894,long_term_memory,3
5894,working_memory,4
5895,working_memory,4
5896,long_term_memory,4
5896,working_memory,4
5897,long_term_memory,1
5897,working_memory,5
5898,long_term_memory,4
5899,long_term_memory,4
5899,working_memory,1
5900,long_term_memory,3
5900,working_memory,4
5901,long_term_memory,1
5901,working_memory,3
5902,long_term_memory,2
5902,working_memory,2
5903,long_term_memory,4
5903,working_memory,4
5904,long_term_memory,3
5904,working_memory,4
5905,long_term_memory,2
5905,working_memory,1
5906,long_term_memory,4
5906,working_memory,3
5907,long_term_memory,3
5907,working_memory,5
5908,long_term_memory,3
5908,working_memory,2
5909,long_term_memory,5
5909,working_memory,1
5910,long_term_memory,3
5910,working_memory,3
5911,long_term_memory,4
5911,working_memory,5
5912,long_term_memory,4
5912,working_memory,5
5915,long_term_memory,5
5915,working_memory,5
5916,long_term_memory,5
5918,working_memory,5
5919,long_term_memory,2
5919,working_memory,2
5920,long_term_memory,4
5921,long_term_memory,1
5921,working_memory,1
5922,long_term_memory,4
5923,long_term_memory,1
5923,working_memory,5
5924,long_term_memory,4
5924,working_memory,1
5925,long_term_memory,3
5925,working_memory,3
5926,long_term_memory,5
5926,working_memory,5
5927,long_term_memory,3
5928,long_term_memory,3
5928,working_memory,2
5929,long_term_memory,3
5929,working_memory,4
5930,long_term_memory,4
5930,working_memory,3
5931,long_term_memory,4
5932,long_term_memory,3
5932,working_memory,4
5933,working_memory,5
5934,long_term_memory,2
5934,working_memory,2
5935,long_term_memory,2
5935,working_memory,2
5936,long_term_memory,4
5936,working_memory,3
5937,long_term_memory,2
5937,working_memory,4
5938,long_term_memory,3
5938,working_memory,4
5939,long_term_memory,4
5939,working_memory,2
5940,long_term_memory,3
5940,working_memory,5
5941,long_term_memory,5
5941,working_memory,2
5942,long_term_memory,2
5942,working_memory,3
5943,long_term_memory,2
5943,working_memory,3
5944,long_term_memory,4
5944,working_memory,3
5945,long_term_memory,4
5945,working_memory,4
5946,long_term_memory,5
5946,working_memory,3
5947,long_term_memory,4
5947,working_memory,4
5948,long_term_memory,2
5948,working_memory,4
5949,long_term_memory,5
5949,working_memory,5
5950,long_term_memory,5
5951,long_term_memory,2
5952,long_term_memory,4
5952,working_memory,5
5953,long_term_memory,3
5953,working_memory,3
5954,long_term_memory,4
5954,working_memory,3
5955,long_term_memory,4
5955,working_memory,3
5957,long_term_memory,1
5957,working_memory,2
5958,working_memory,2
5959,long_term_memory,5
5959,working_memory,2
5960,working_memory,2
5961,long_term_memory,4
5961,working_memory,3
5962,long_term_memory,2
5962,working_memory,4
5963,long_term_memory,3
5963,working_memory,2
5964,long_term_memory,3
5965,working_memory,4
5966,long_term_memory,4
5966,working_memory,4
5967,long_term_memory,2
5967,working_memory,1
5968,long_term_memory,3
5968,working_memory,3
5969,long_term_memory,3
5969,working_memory,3
5970,long_term_memory,5
5970,working_memory,5
5971,long_term_memory,1
5971,working_memory,1
5972,long_term_memory,3
5972,working_memory,1
5973,long_term_memory,1
5973,working_memory,1
5974,long_term_memory,1
5974,working_memory,2
5975,long_term_memory,4
5975,working_memory,3
5976,long_term_memory,1
5977,long_term_memory,3
5977,working_memory,3
5978,long_term_memory,4
5978,working_memory,5
5979,long_term_memory,1
5979,working_memory,1
5980,long_term_memory,4
5980,working_memory,1
5981,long_term_memory,1
5981,working_memory,2
5982,long_term_memory,5
5982,working_memory,4
5983,long_term_memory,5
5983,working_memory,4
5985,long_term_memory,5
5985,working_memory,5
5987,working_memory,3
5988,long_term_memory,2
5988,working_memory,3
5989,long_term_memory,3
5989,working_memory,3
5990,long_term_memory,3
5990,working_memory,2
5991,long_term_memory,2
5991,working_memory,3
5992,long_term_memory,3
5992,working_memory,3
5993,long_term_memory,1
5993,working_memory,1
5994,long_term_memory,1
5994,working_memory,1
5995,long_term_memory,2
5995,working_memory,3
5996,working_memory,1
5997,long_term_memory,2
5997,working_memory,3
5998,working_memory,3
5999,long_term_memory,1
5999,working_memory,1
6001,long_term_memory,2
6001,working_memory,1
6002,long_term_memory,1
6002,working_memory,1
6003,long_term_memory,2
6003,working_memory,3
6004,long_term_memory,2
6004,working_memory,3
6005,long_term_memory,1
6005,working_memory,3
6006,long_term_memory,1
6006,working_memory,1
6007,long_term_memory,1
6007,working_memory,1
6008,long_term_memory,1
6008,working_memory,1
6009,long_term_memory,2
6009,working_memory,2
6010,working_memory,3
6011,long_term_memory,4
6011,working_memory,5
6013,long_term_memory,1
6013,working_memory,1
6014,long_term_memory,1
6014,working_memory,1
6015,long_term_memory,1
6015,working_memory,1
6016,long_term_memory,1
6016,working_memory,5
6017,long_term_memory,2
6017,working_memory,2
6018,long_term_memory,1
6018,working_memory,1
6019,long_term_memory,3
6019,working_memory,4
6020,long_term_memory,4
6021,long_term_memory,3
6021,working_memory,4
6022,long_term_memory,2
6022,working_memory,1
6023,long_term_memory,3
